curriculum_track,skill_name,recommendation,generated_by,date_generated
CS Intelligent Systems,objective-c,Additional skill that could be added or strengthened: objective-c,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,office 365,Additional skill that could be added or strengthened: office 365,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,olap,Additional skill that could be added or strengthened: olap,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,oltp,Additional skill that could be added or strengthened: oltp,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,opencv,Additional skill that could be added or strengthened: opencv,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,oracle,Additional skill that could be added or strengthened: oracle,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,ospf,Additional skill that could be added or strengthened: ospf,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,paas,Additional skill that could be added or strengthened: paas,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,pandas,Additional skill that could be added or strengthened: pandas,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,patch management,Additional skill that could be added or strengthened: patch management,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,penetration testing,Additional skill that could be added or strengthened: penetration testing,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,pentaho,Additional skill that could be added or strengthened: pentaho,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,perl,Additional skill that could be added or strengthened: perl,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,php,Additional skill that could be added or strengthened: php,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,pig,Additional skill that could be added or strengthened: pig,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,pl/sql,Additional skill that could be added or strengthened: pl/sql,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,plotly,Additional skill that could be added or strengthened: plotly,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,plsql,Additional skill that could be added or strengthened: plsql,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,postgres,Additional skill that could be added or strengthened: postgres,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,postgresql,Additional skill that could be added or strengthened: postgresql,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,power bi,Additional skill that could be added or strengthened: power bi,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,power query,Additional skill that could be added or strengthened: power query,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,powercenter,Additional skill that could be added or strengthened: powercenter,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,powershell,Additional skill that could be added or strengthened: powershell,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,presto,Additional skill that could be added or strengthened: presto,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,prometheus,Additional skill that could be added or strengthened: prometheus,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,puppet,Additional skill that could be added or strengthened: puppet,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,pyspark,Additional skill that could be added or strengthened: pyspark,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,pytorch,Additional skill that could be added or strengthened: pytorch,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,qlik,Additional skill that could be added or strengthened: qlik,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,qlikview,Additional skill that could be added or strengthened: qlikview,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,query optimization,Additional skill that could be added or strengthened: query optimization,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,r,Additional skill that could be added or strengthened: r,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,rabbitmq,Additional skill that could be added or strengthened: rabbitmq,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,rails,Additional skill that could be added or strengthened: rails,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,react,Additional skill that could be added or strengthened: react,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,react.js,Additional skill that could be added or strengthened: react.js,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,reactjs,Additional skill that could be added or strengthened: reactjs,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,recommendation systems,Additional skill that could be added or strengthened: recommendation systems,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,redhat,Additional skill that could be added or strengthened: redhat,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,redis,Additional skill that could be added or strengthened: redis,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,redshift,Additional skill that could be added or strengthened: redshift,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,rest api,Additional skill that could be added or strengthened: rest api,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,rest apis,Additional skill that could be added or strengthened: rest apis,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,restful api,Additional skill that could be added or strengthened: restful api,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,restful apis,Additional skill that could be added or strengthened: restful apis,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,ruby,Additional skill that could be added or strengthened: ruby,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,ruby on rails,Additional skill that could be added or strengthened: ruby on rails,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,saas,Additional skill that could be added or strengthened: saas,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,sap businessobjects,Additional skill that could be added or strengthened: sap businessobjects,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,sap bw,Additional skill that could be added or strengthened: sap bw,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,sap hana,Additional skill that could be added or strengthened: sap hana,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,scikit-learn,Additional skill that could be added or strengthened: scikit-learn,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,scipy,Additional skill that could be added or strengthened: scipy,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,scrum,Additional skill that could be added or strengthened: scrum,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,scss,Additional skill that could be added or strengthened: scss,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,sd-wan,Additional skill that could be added or strengthened: sd-wan,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,seaborn,Additional skill that could be added or strengthened: seaborn,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,serverless,Additional skill that could be added or strengthened: serverless,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,service oriented architecture,Additional skill that could be added or strengthened: service oriented architecture,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,shell scripting,Additional skill that could be added or strengthened: shell scripting,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,siem,Additional skill that could be added or strengthened: siem,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,snowflake,Additional skill that could be added or strengthened: snowflake,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,snowflake schema,Additional skill that could be added or strengthened: snowflake schema,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,sns,Additional skill that could be added or strengthened: sns,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,soa,Additional skill that could be added or strengthened: soa,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,soap,Additional skill that could be added or strengthened: soap,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,software development lifecycle,Additional skill that could be added or strengthened: software development lifecycle,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,solr,Additional skill that could be added or strengthened: solr,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,spacy,Additional skill that could be added or strengthened: spacy,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,spark,Additional skill that could be added or strengthened: spark,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,spark mllib,Additional skill that could be added or strengthened: spark mllib,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,spark sql,Additional skill that could be added or strengthened: spark sql,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,spark streaming,Additional skill that could be added or strengthened: spark streaming,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,splunk,Additional skill that could be added or strengthened: splunk,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,spring,Additional skill that could be added or strengthened: spring,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,spring boot,Additional skill that could be added or strengthened: spring boot,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,sql scripting,Additional skill that could be added or strengthened: sql scripting,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,sql server,Additional skill that could be added or strengthened: sql server,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,sqlite,Additional skill that could be added or strengthened: sqlite,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,sqs,Additional skill that could be added or strengthened: sqs,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,ssas,Additional skill that could be added or strengthened: ssas,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,ssrs,Additional skill that could be added or strengthened: ssrs,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,star schema,Additional skill that could be added or strengthened: star schema,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,statistical modeling,Additional skill that could be added or strengthened: statistical modeling,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,storm,Additional skill that could be added or strengthened: storm,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,stream processing,Additional skill that could be added or strengthened: stream processing,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,struts,Additional skill that could be added or strengthened: struts,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,swift,Additional skill that could be added or strengthened: swift,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,switching,Additional skill that could be added or strengthened: switching,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,system design,Additional skill that could be added or strengthened: system design,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,t-sql,Additional skill that could be added or strengthened: t-sql,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,tableau,Additional skill that could be added or strengthened: tableau,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,talend,Additional skill that could be added or strengthened: talend,auto_sbert_siamese_v1,2025-12-06T05:04:26.848884
