curriculum_track,job_title,skill_name,similarity_score,status,model,computed_at
CS Intelligent Systems,Data Scientist,computer vision,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,spark streaming,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data validation,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,fact table,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,cassandra,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,pig,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,information security,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,ids,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,docker,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,postgres,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,machine learning,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,scikit-learn,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,excel,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,keras,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,teradata,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,web services,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,shell,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,t-sql,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,frontend,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,qlikview,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,r programming,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,jupyter notebook,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,seaborn,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,flask,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,model tuning,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,office 365,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,express,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,redis,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,azure data factory,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data visualization,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,microstrategy,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data pipeline,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,vba,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,xgboost,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,deep learning,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,rest api,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,cognos,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data analysis,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,redshift,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,spring,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,etl,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data transformation,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data ingestion,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,oracle,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,s3,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data mart,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data warehousing,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,recommendation systems,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,postgresql,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data cleaning,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,feature engineering,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,batch processing,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,configuration management,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,spark mllib,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,system design,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,back-end,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,mdm,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,notebooks,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,active directory,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,objective-c,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,ci/cd,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,agile,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,ruby,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,time series,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,gensim,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,microservices,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,distributed systems,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,statistics,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,model evaluation,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,presto,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,aks,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,sql server,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data integration,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,javascript,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,scipy,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,r,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,node.js,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,scala,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,spacy,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,jenkins,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,software development lifecycle,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,big query,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,pytorch,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,c++,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,jira,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data warehouse,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,informatica,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,perl,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,qlik,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,matplotlib,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,soa,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,bigquery,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,statistical modeling,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,business intelligence,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,spark sql,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,bash,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,splunk,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,amazon web services,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,mapreduce,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,routing,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,olap,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,stream processing,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,plotly,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,networking,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,unit testing,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,greenplum,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,oop,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,ab testing,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,dns,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,storm,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,kafka,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,github,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,web development,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,nosql,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,react,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,model deployment,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,f5,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,cybersecurity,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data preprocessing,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,confluence,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,java,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,cloud architecture,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,r language,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,natural language processing,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data cleansing,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,er modeling,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,vue,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,html,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,rails,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,kinesis,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,sas,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data profiling,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,php,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,hbase,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,linux,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,looker,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,artificial intelligence,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,devops,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,opencv,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,ml models,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data mining,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,master data management,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,snowflake,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,reinforcement learning,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,integration testing,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,cloud storage,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,ips,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,model training,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,gcp,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,sql scripting,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,tensorflow,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,solr,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data analytics,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,full-stack,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,power bi,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,dhcp,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,database design,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,db2,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,nifi,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,pyspark,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,saas,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,rest apis,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,hypothesis testing,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,software engineering,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,tsql,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,recommender systems,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data governance,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,sql,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,css,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,paas,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,front-end,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,mongodb,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data lake,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,bayesian,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,lan,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,less,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,full stack,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,python,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,elt,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data wrangling,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,neo4j,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,data quality,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,ec2,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,backend,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:26.848884
CS Intelligent Systems,Data Scientist,sql queries,1.0,match,keyword_overlap_v1,2025-12-06T05:04:26.848884
